iso_time,BTC Trend (default),ETH Trend (optimized),SOL Trend (optimized)
2024-07-30 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-07-31 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-01 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-02 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-03 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-04 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-05 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-06 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-07 00:00:00+00:00,251344.67100513124,170395.3739058785,432092.2144458397
2024-08-08 00:00:00+00:00,249761.2414620178,170395.3739058785,445398.02414451924
2024-08-09 00:00:00+00:00,245218.59258671603,170395.3739058785,419607.55208297167
2024-08-10 00:00:00+00:00,245561.71721015137,170395.3739058785,406325.76922977704
2024-08-11 00:00:00+00:00,240491.35470665607,160353.36871028593,406325.76922977704
2024-08-12 00:00:00+00:00,240491.35470665607,162538.92048420804,406325.76922977704
2024-08-13 00:00:00+00:00,240491.35470665607,152960.38208973256,406325.76922977704
2024-08-14 00:00:00+00:00,240491.35470665607,144537.39145484433,406325.76922977704
2024-08-15 00:00:00+00:00,240491.35470665607,144537.39145484433,406325.76922977704
2024-08-16 00:00:00+00:00,240491.35470665607,144537.39145484433,406325.76922977704
2024-08-17 00:00:00+00:00,240491.35470665607,144537.39145484433,406325.76922977704
2024-08-18 00:00:00+00:00,240491.35470665607,144537.39145484433,406325.76922977704
2024-08-19 00:00:00+00:00,240491.35470665607,144537.39145484433,406325.76922977704
2024-08-20 00:00:00+00:00,240491.35470665607,144537.39145484433,406325.76922977704
2024-08-21 00:00:00+00:00,240891.24225952255,144537.39145484433,406325.76922977704
2024-08-22 00:00:00+00:00,237020.08034196313,144537.39145484433,406325.76922977704
2024-08-23 00:00:00+00:00,255716.72975289807,150870.43549612781,427066.03554196755
2024-08-24 00:00:00+00:00,256271.78748217295,151454.02433790578,456336.459788902
2024-08-25 00:00:00+00:00,256681.81124254985,149512.45456824385,449272.3677941345
2024-08-26 00:00:00+00:00,251948.6139912299,148376.1992010382,442099.2620634611
2024-08-27 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-08-28 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-08-29 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-08-30 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-08-31 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-01 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-02 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-03 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-04 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-05 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-06 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-07 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-08 00:00:00+00:00,251948.6139912299,148376.1992010382,443027.97133842396
2024-09-09 00:00:00+00:00,251948.6139912299,148376.1992010382,446059.01511128
2024-09-10 00:00:00+00:00,251948.6139912299,148376.1992010382,448792.0709656368
2024-09-11 00:00:00+00:00,249699.9404231472,148376.1992010382,427372.9214517242
2024-09-12 00:00:00+00:00,254109.18456507724,148376.1992010382,427372.9214517242
2024-09-13 00:00:00+00:00,267569.69938791695,152389.83067232,435931.1857013639
2024-09-14 00:00:00+00:00,264684.04970242624,150325.47534954036,428303.5996967242
2024-09-15 00:00:00+00:00,260508.66791921982,147491.8118161225,422980.7223963896
2024-09-16 00:00:00+00:00,260508.66791921982,147491.8118161225,422980.7223963896
2024-09-17 00:00:00+00:00,260508.66791921982,147491.8118161225,422980.7223963896
2024-09-18 00:00:00+00:00,263705.18714215775,147491.8118161225,422980.7223963896
2024-09-19 00:00:00+00:00,270445.7044632779,149079.58906447302,439210.31844442594
2024-09-20 00:00:00+00:00,271775.6775164764,157863.4838322506,455745.9720547054
2024-09-21 00:00:00+00:00,272476.93764962803,162656.4985426457,467805.9763673143
2024-09-22 00:00:00+00:00,269437.5997761377,155105.54660858505,446905.9171922459
2024-09-23 00:00:00+00:00,269437.5997761377,152845.72930110196,446905.9171922459
2024-09-24 00:00:00+00:00,268722.9348874454,148242.2193716869,446905.9171922459
2024-09-25 00:00:00+00:00,263956.42886911385,148242.2193716869,446905.9171922459
2024-09-26 00:00:00+00:00,262219.8809810815,148242.2193716869,456949.81974714104
2024-09-27 00:00:00+00:00,265460.9889026954,147138.20729743375,465602.70129257935
2024-09-28 00:00:00+00:00,265909.2526088341,145526.2743131378,461589.29854456306
2024-09-29 00:00:00+00:00,264131.37128544506,143409.29787162427,447546.06480922294
2024-09-30 00:00:00+00:00,264131.37128544506,143409.29787162427,441350.4762639545
2024-10-01 00:00:00+00:00,264131.37128544506,143409.29787162427,441350.4762639545
2024-10-02 00:00:00+00:00,264131.37128544506,143409.29787162427,441350.4762639545
2024-10-03 00:00:00+00:00,264131.37128544506,143409.29787162427,441350.4762639545
2024-10-04 00:00:00+00:00,264131.37128544506,143409.29787162427,441350.4762639545
2024-10-05 00:00:00+00:00,264131.37128544506,143409.29787162427,441350.4762639545
2024-10-06 00:00:00+00:00,264131.37128544506,143409.29787162427,441350.4762639545
2024-10-07 00:00:00+00:00,254731.63351494004,143409.29787162427,441350.4762639545
2024-10-08 00:00:00+00:00,254731.63351494004,143409.29787162427,441350.4762639545
2024-10-09 00:00:00+00:00,254731.63351494004,143409.29787162427,441350.4762639545
2024-10-10 00:00:00+00:00,254731.63351494004,143409.29787162427,441350.4762639545
2024-10-11 00:00:00+00:00,254731.63351494004,143409.29787162427,441350.4762639545
2024-10-12 00:00:00+00:00,254731.63351494004,143409.29787162427,441350.4762639545
2024-10-13 00:00:00+00:00,254731.63351494004,142443.98210749595,443086.36279800447
2024-10-14 00:00:00+00:00,269184.34679990716,156512.02077297974,484521.2390764703
2024-10-15 00:00:00+00:00,274435.4265350045,154549.995916872,472422.61920418276
2024-10-16 00:00:00+00:00,277396.7451253417,154823.29129956398,470709.8696867345
2024-10-17 00:00:00+00:00,276254.40063313406,153658.77644902817,466906.8507114067
2024-10-18 00:00:00+00:00,281735.7313182531,151182.44516606315,466906.8507114067
2024-10-19 00:00:00+00:00,281190.898472086,151678.6837594686,474414.8321110261
2024-10-20 00:00:00+00:00,284715.8039871669,160277.56654272415,506558.8817561883
2024-10-21 00:00:00+00:00,280105.09884763724,152851.3104807211,501439.01065871975
2024-10-22 00:00:00+00:00,280105.09884763724,152851.3104807211,507179.0075170387
2024-10-23 00:00:00+00:00,280105.09884763724,152851.3104807211,493574.93245144584
2024-10-24 00:00:00+00:00,280105.09884763724,152851.3104807211,508748.21501361695
2024-10-25 00:00:00+00:00,280105.09884763724,152851.3104807211,482788.6608388691
2024-10-26 00:00:00+00:00,280105.09884763724,152851.3104807211,482788.6608388691
2024-10-27 00:00:00+00:00,280105.09884763724,152851.3104807211,482788.6608388691
2024-10-28 00:00:00+00:00,286196.1899329815,152851.3104807211,483179.4662415627
2024-10-29 00:00:00+00:00,301221.9645932161,154213.34839276568,487677.08401186456
2024-10-30 00:00:00+00:00,299182.1195864459,155928.49473582016,477249.6695100719
2024-10-31 00:00:00+00:00,292288.42386159307,151281.4671080893,477249.6695100719
2024-11-01 00:00:00+00:00,292288.42386159307,151281.4671080893,477249.6695100719
2024-11-02 00:00:00+00:00,292288.42386159307,151281.4671080893,477249.6695100719
2024-11-03 00:00:00+00:00,292288.42386159307,151281.4671080893,477249.6695100719
2024-11-04 00:00:00+00:00,292288.42386159307,151281.4671080893,477249.6695100719
2024-11-05 00:00:00+00:00,292288.42386159307,151281.4671080893,477249.6695100719
2024-11-06 00:00:00+00:00,308902.35964768706,158746.20241418545,488277.7392969749
2024-11-07 00:00:00+00:00,310274.30063847365,174099.11767054274,524612.8529697136
2024-11-08 00:00:00+00:00,313740.3292285256,179999.66091736525,537478.7827568114
2024-11-09 00:00:00+00:00,314608.1401954478,195217.72110561808,537572.6390651601
2024-11-10 00:00:00+00:00,334336.5023436422,200405.75946678038,575517.6541349364
2024-11-11 00:00:00+00:00,379689.37403914164,218248.63835902853,621708.3909895235
2024-11-12 00:00:00+00:00,375541.515339918,205629.71039096607,566725.465521709
2024-11-13 00:00:00+00:00,389219.9631832537,202668.62352283974,566725.465521709
2024-11-14 00:00:00+00:00,375083.27991122595,202668.62352283974,566725.465521709
2024-11-15 00:00:00+00:00,375083.27991122595,202668.62352283974,566725.465521709
2024-11-16 00:00:00+00:00,375083.27991122595,202668.62352283974,566725.465521709
2024-11-17 00:00:00+00:00,375083.27991122595,202668.62352283974,613857.3421266619
2024-11-18 00:00:00+00:00,375083.27991122595,202668.62352283974,621797.4465906393
2024-11-19 00:00:00+00:00,372259.28566742095,202668.62352283974,602111.4212238882
2024-11-20 00:00:00+00:00,382565.8018866536,202668.62352283974,602111.4212238882
2024-11-21 00:00:00+00:00,403826.9751081754,202781.28604580197,602111.4212238882
2024-11-22 00:00:00+00:00,406949.2740773274,200243.54337231527,597069.8323141357
2024-11-23 00:00:00+00:00,397596.57481057924,206050.95008017067,590382.6455906733
2024-11-24 00:00:00+00:00,397596.57481057924,199212.7023401415,584118.9693752863
2024-11-25 00:00:00+00:00,397596.57481057924,190609.84809578676,584118.9693752863
2024-11-26 00:00:00+00:00,397596.57481057924,190609.84809578676,584118.9693752863
2024-11-27 00:00:00+00:00,397596.57481057924,200075.4305977212,584118.9693752863
2024-11-28 00:00:00+00:00,397596.57481057924,193995.53085483474,584118.9693752863
2024-11-29 00:00:00+00:00,392061.19679522584,194958.66792376156,584118.9693752863
2024-11-30 00:00:00+00:00,386563.19303158624,204052.58153426257,584118.9693752863
2024-12-01 00:00:00+00:00,385023.9767722144,204422.71636321623,584118.9693752863
2024-12-02 00:00:00+00:00,385023.9767722144,198216.02645996658,584118.9693752863
2024-12-03 00:00:00+00:00,385023.9767722144,198216.02645996658,584118.9693752863
2024-12-04 00:00:00+00:00,385023.9767722144,198216.02645996658,584118.9693752863
2024-12-05 00:00:00+00:00,340853.33937326376,191090.6633526061,584118.9693752863
2024-12-06 00:00:00+00:00,340853.33937326376,207456.99826985714,540483.0631820417
2024-12-07 00:00:00+00:00,340853.33937326376,207357.69550492885,540483.0631820417
2024-12-08 00:00:00+00:00,340853.33937326376,202374.86335208407,540483.0631820417
2024-12-09 00:00:00+00:00,340853.33937326376,202374.86335208407,540483.0631820417
2024-12-10 00:00:00+00:00,340853.33937326376,202374.86335208407,540483.0631820417
2024-12-11 00:00:00+00:00,340853.33937326376,202374.86335208407,540483.0631820417
2024-12-12 00:00:00+00:00,334644.9176811243,202374.86335208407,540483.0631820417
2024-12-13 00:00:00+00:00,340689.67329730414,202374.86335208407,540483.0631820417
2024-12-14 00:00:00+00:00,337366.77083441167,202374.86335208407,540483.0631820417
2024-12-15 00:00:00+00:00,342596.7481201947,202374.86335208407,540483.0631820417
2024-12-16 00:00:00+00:00,349457.05424489337,197848.24146298776,540483.0631820417
2024-12-17 00:00:00+00:00,349748.70056223986,192796.02627548625,540483.0631820417
2024-12-18 00:00:00+00:00,342598.161388396,192796.02627548625,540483.0631820417
2024-12-19 00:00:00+00:00,342598.161388396,192796.02627548625,540483.0631820417
2024-12-20 00:00:00+00:00,342598.161388396,192796.02627548625,540483.0631820417
2024-12-21 00:00:00+00:00,342598.161388396,192796.02627548625,540483.0631820417
2024-12-22 00:00:00+00:00,342598.161388396,192796.02627548625,540483.0631820417
2024-12-23 00:00:00+00:00,342598.161388396,192796.02627548625,540483.0631820417
2024-12-24 00:00:00+00:00,342598.161388396,192796.02627548625,540483.0631820417
2024-12-25 00:00:00+00:00,343691.8130049767,192796.02627548625,540483.0631820417
2024-12-26 00:00:00+00:00,329864.7474018925,192796.02627548625,540483.0631820417
2024-12-27 00:00:00+00:00,329864.7474018925,192796.02627548625,540483.0631820417
2024-12-28 00:00:00+00:00,329864.7474018925,192796.02627548625,540483.0631820417
2024-12-29 00:00:00+00:00,329864.7474018925,192796.02627548625,540483.0631820417
2024-12-30 00:00:00+00:00,329864.7474018925,192796.02627548625,540483.0631820417
2024-12-31 00:00:00+00:00,329864.7474018925,192796.02627548625,540483.0631820417
2025-01-01 00:00:00+00:00,329864.7474018925,192796.02627548625,540483.0631820417
2025-01-02 00:00:00+00:00,330571.9883641822,192796.02627548625,579131.762469083
2025-01-03 00:00:00+00:00,335961.60529140895,203362.68452085907,616925.6755013515
2025-01-04 00:00:00+00:00,336254.5464055527,207439.67739494555,611703.0347352764
2025-01-05 00:00:00+00:00,331995.26619650127,205628.23606107183,592862.3059669908
2025-01-06 00:00:00+00:00,344690.76913576893,209949.51937048766,591444.4289057899
2025-01-07 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-08 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-09 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-10 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-11 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-12 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-13 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-14 00:00:00+00:00,330579.58303264336,205858.55626311997,582578.92029212
2025-01-15 00:00:00+00:00,345161.8642522966,212854.9858041491,624926.9184957675
2025-01-16 00:00:00+00:00,343011.55225619447,199693.82806415108,646849.3261888808
2025-01-17 00:00:00+00:00,361316.2794788032,214661.1812991435,682941.3520870567
2025-01-18 00:00:00+00:00,363403.0199109918,202210.92307471696,871900.5349022249
2025-01-19 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-20 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-21 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-22 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-23 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-24 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-25 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-26 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-27 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-28 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-29 00:00:00+00:00,356472.7224541342,202210.92307471696,880557.4868586863
2025-01-30 00:00:00+00:00,351783.9046555809,202210.92307471696,880557.4868586863
2025-01-31 00:00:00+00:00,346410.96021280676,197694.17416945423,880557.4868586863
2025-02-01 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-02 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-03 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-04 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-05 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-06 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-07 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-08 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-09 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-10 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-11 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-12 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-13 00:00:00+00:00,346410.96021280676,191061.86814981283,880557.4868586863
2025-02-14 00:00:00+00:00,344079.299544971,185672.74473031514,880557.4868586863
2025-02-15 00:00:00+00:00,344476.53838923847,181093.85631145074,880557.4868586863
2025-02-16 00:00:00+00:00,341970.9101238624,181093.85631145074,880557.4868586863
2025-02-17 00:00:00+00:00,341970.9101238624,181093.85631145074,880557.4868586863
2025-02-18 00:00:00+00:00,341970.9101238624,181093.85631145074,880557.4868586863
2025-02-19 00:00:00+00:00,341970.9101238624,181093.85631145074,880557.4868586863
2025-02-20 00:00:00+00:00,341945.1860741956,181093.85631145074,880557.4868586863
2025-02-21 00:00:00+00:00,334507.14476054325,170343.49103790428,880557.4868586863
2025-02-22 00:00:00+00:00,334507.14476054325,170343.49103790428,880557.4868586863
2025-02-23 00:00:00+00:00,334507.14476054325,168471.9776313265,880557.4868586863
2025-02-24 00:00:00+00:00,334507.14476054325,161216.8685539397,880557.4868586863
2025-02-25 00:00:00+00:00,334507.14476054325,161216.8685539397,880557.4868586863
2025-02-26 00:00:00+00:00,334507.14476054325,161216.8685539397,880557.4868586863
2025-02-27 00:00:00+00:00,334507.14476054325,161216.8685539397,880557.4868586863
2025-02-28 00:00:00+00:00,334507.14476054325,161216.8685539397,880557.4868586863
2025-03-01 00:00:00+00:00,334507.14476054325,161216.8685539397,880557.4868586863
2025-03-02 00:00:00+00:00,334742.50141455414,161216.8685539397,1062434.5960999806
2025-03-03 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-04 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-05 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-06 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-07 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-08 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-09 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-10 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-11 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-12 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-13 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-14 00:00:00+00:00,301237.270701455,161216.8685539397,909273.4985590223
2025-03-15 00:00:00+00:00,301237.270701455,161216.8685539397,915332.7332169904
2025-03-16 00:00:00+00:00,301237.270701455,161216.8685539397,858343.0143539914
2025-03-17 00:00:00+00:00,301237.270701455,161216.8685539397,858343.0143539914
2025-03-18 00:00:00+00:00,301237.270701455,161216.8685539397,858343.0143539914
2025-03-19 00:00:00+00:00,301237.270701455,175236.51389506154,858343.0143539914
2025-03-20 00:00:00+00:00,301237.270701455,165997.0982354136,858343.0143539914
2025-03-21 00:00:00+00:00,301237.270701455,163146.8739430148,858343.0143539914
2025-03-22 00:00:00+00:00,301237.270701455,163146.8739430148,858343.0143539914
2025-03-23 00:00:00+00:00,301237.270701455,163146.8739430148,858343.0143539914
2025-03-24 00:00:00+00:00,303320.73874035943,164646.71114957688,907048.5330158934
2025-03-25 00:00:00+00:00,302934.13795452315,162877.62014705167,930538.4739611059
2025-03-26 00:00:00+00:00,298717.1815404846,159611.4396708292,889440.2166550923
2025-03-27 00:00:00+00:00,298717.1815404846,159611.4396708292,889440.2166550923
2025-03-28 00:00:00+00:00,298717.1815404846,159611.4396708292,889440.2166550923
2025-03-29 00:00:00+00:00,298717.1815404846,159611.4396708292,889440.2166550923
2025-03-30 00:00:00+00:00,298717.1815404846,159611.4396708292,889440.2166550923
2025-03-31 00:00:00+00:00,298717.1815404846,159611.4396708292,889440.2166550923
2025-04-01 00:00:00+00:00,298717.1815404846,159611.4396708292,889440.2166550923
2025-04-02 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-03 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-04 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-05 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-06 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-07 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-08 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-09 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-10 00:00:00+00:00,279789.03532237164,159611.4396708292,889440.2166550923
2025-04-11 00:00:00+00:00,277967.37502236705,159611.4396708292,891217.1190099906
2025-04-12 00:00:00+00:00,286013.5524276812,159611.4396708292,1003918.5285070983
2025-04-13 00:00:00+00:00,279435.53677753266,159611.4396708292,962482.2897877421
2025-04-14 00:00:00+00:00,279523.98852089426,151675.8919646307,972388.2690684176
2025-04-15 00:00:00+00:00,279523.98852089426,149725.3993720657,955953.2689411606
2025-04-16 00:00:00+00:00,279523.98852089426,149725.3993720657,955953.2689411606
2025-04-17 00:00:00+00:00,279523.98852089426,149725.3993720657,955953.2689411606
2025-04-18 00:00:00+00:00,279523.98852089426,149725.3993720657,941152.3647864966
2025-04-19 00:00:00+00:00,279523.98852089426,149725.3993720657,998660.8050212034
2025-04-20 00:00:00+00:00,279523.98852089426,149725.3993720657,957310.1741761027
2025-04-21 00:00:00+00:00,284812.08052269,142493.69194854132,957310.1741761027
2025-04-22 00:00:00+00:00,310087.2737989719,156781.2882294959,990294.9018196206
2025-04-23 00:00:00+00:00,311158.4730632668,161886.70780383624,1011651.7989790376
2025-04-24 00:00:00+00:00,312361.6450990486,158433.18510490138,1024128.0924920769
2025-04-25 00:00:00+00:00,315248.04203331674,160372.97677354983,1008261.6447038093
2025-04-26 00:00:00+00:00,315193.5327741568,165181.593399643,1003966.2800849513
2025-04-27 00:00:00+00:00,311340.2100901012,160936.28507962206,1003966.2800849513
2025-04-28 00:00:00+00:00,311340.2100901012,160936.28507962206,1003966.2800849513
2025-04-29 00:00:00+00:00,307471.91422047187,160936.28507962206,1003966.2800849513
2025-04-30 00:00:00+00:00,307471.91422047187,160936.28507962206,1003966.2800849513
2025-05-01 00:00:00+00:00,313066.52273535443,160349.1115633013,1003966.2800849513
2025-05-02 00:00:00+00:00,314723.6394296209,160770.38200700108,1003966.2800849513
2025-05-03 00:00:00+00:00,310398.8884109226,157748.90594132798,1003966.2800849513
2025-05-04 00:00:00+00:00,310398.8884109226,157748.90594132798,1003966.2800849513
2025-05-05 00:00:00+00:00,310398.8884109226,157748.90594132798,1003966.2800849513
2025-05-06 00:00:00+00:00,310398.8884109226,157748.90594132798,1003966.2800849513
2025-05-07 00:00:00+00:00,308752.1557110915,157748.90594132798,1003966.2800849513
2025-05-08 00:00:00+00:00,334790.0700194263,196904.77227652658,1131192.0853259915
2025-05-09 00:00:00+00:00,333522.24025860534,215154.5254580541,1210904.525078772
2025-05-10 00:00:00+00:00,341332.1622978766,248591.44549535197,1261198.9818905909
2025-05-11 00:00:00+00:00,338399.1949341368,238477.299004957,1213566.5916861577
2025-05-12 00:00:00+00:00,333215.91657940915,228460.20042244552,1202401.4344516827
2025-05-13 00:00:00+00:00,333215.91657940915,239241.52575647066,1241115.5285980846
2025-05-14 00:00:00+00:00,333215.91657940915,229693.98387031726,1159133.0267740656
2025-05-15 00:00:00+00:00,333215.91657940915,222601.16033163568,1159133.0267740656
2025-05-16 00:00:00+00:00,333215.91657940915,222601.16033163568,1159133.0267740656
2025-05-17 00:00:00+00:00,333215.91657940915,222601.16033163568,1159133.0267740656
2025-05-18 00:00:00+00:00,341379.36293227505,222601.16033163568,1159133.0267740656
2025-05-19 00:00:00+00:00,329431.73101327603,222601.16033163568,1159133.0267740656
2025-05-20 00:00:00+00:00,331154.70938701805,222601.16033163568,1159133.0267740656
2025-05-21 00:00:00+00:00,342492.5677535554,222601.16033163568,1159133.0267740656
2025-05-22 00:00:00+00:00,350761.1809393915,226095.83796121093,1194724.4588474059
2025-05-23 00:00:00+00:00,336163.2232222216,214868.2797143085,1144141.387943039
2025-05-24 00:00:00+00:00,336163.2232222216,214868.2797143085,1144141.387943039
2025-05-25 00:00:00+00:00,336163.2232222216,214868.2797143085,1144141.387943039
2025-05-26 00:00:00+00:00,336163.2232222216,214868.2797143085,1144141.387943039
2025-05-27 00:00:00+00:00,336163.2232222216,214868.2797143085,1144141.387943039
2025-05-28 00:00:00+00:00,336163.2232222216,214868.2797143085,1144141.387943039
2025-05-29 00:00:00+00:00,336163.2232222216,203971.5419300833,1144141.387943039
2025-05-30 00:00:00+00:00,336163.2232222216,203971.5419300833,1144141.387943039
2025-05-31 00:00:00+00:00,336163.2232222216,203971.5419300833,1144141.387943039
2025-06-01 00:00:00+00:00,336163.2232222216,203971.5419300833,1144141.387943039
2025-06-02 00:00:00+00:00,336163.2232222216,203971.5419300833,1144141.387943039
2025-06-03 00:00:00+00:00,336163.2232222216,203971.5419300833,1144141.387943039
2025-06-04 00:00:00+00:00,336163.2232222216,197276.8124095953,1144141.387943039
2025-06-05 00:00:00+00:00,336163.2232222216,194895.35515954604,1144141.387943039
2025-06-06 00:00:00+00:00,336163.2232222216,194895.35515954604,1144141.387943039
2025-06-07 00:00:00+00:00,336163.2232222216,194895.35515954604,1144141.387943039
2025-06-08 00:00:00+00:00,334025.9039575806,194895.35515954604,1144141.387943039
2025-06-09 00:00:00+00:00,352636.8827987369,197186.17380643822,1181147.3969898878
2025-06-10 00:00:00+00:00,352689.5784122939,212318.9578241835,1221460.3468705877
2025-06-11 00:00:00+00:00,343714.85403544485,207112.66005218486,1178143.7907970073
2025-06-12 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-13 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-14 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-15 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-16 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-17 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-18 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-19 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-20 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-21 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-22 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-23 00:00:00+00:00,343714.85403544485,198883.71913142197,1155076.419228453
2025-06-24 00:00:00+00:00,343717.1471082735,198883.71913142197,1155076.419228453
2025-06-25 00:00:00+00:00,349064.8817903353,198883.71913142197,1155076.419228453
2025-06-26 00:00:00+00:00,347522.7930161991,198883.71913142197,1155076.419228453
2025-06-27 00:00:00+00:00,345554.2176135897,198883.71913142197,1155076.419228453
2025-06-28 00:00:00+00:00,345554.2176135897,198883.71913142197,1155076.419228453
2025-06-29 00:00:00+00:00,347107.91819131497,198166.9722675054,1166557.565125986
2025-06-30 00:00:00+00:00,342097.6404729907,190767.87243188202,1182545.4178227265
2025-07-01 00:00:00+00:00,342097.6404729907,190767.87243188202,1124149.8904733905
2025-07-02 00:00:00+00:00,342097.6404729907,190767.87243188202,1124149.8904733905
2025-07-03 00:00:00+00:00,341291.74868899107,189288.1270699821,1124149.8904733905
2025-07-04 00:00:00+00:00,334634.8426567257,180776.77956404682,1124149.8904733905
