CAGR,AnnualVol,Sharpe,Sortino,MaxDrawdown,HitRatio,FinalMultiple,entry_buffer,entry_leverage,trailing_stop,cooldown,panic_threshold
1.5972307474358098,0.5120382201519215,2.120266821351851,1.2601533027685627,-0.20397649522652683,0.1075875,2.0675547971971575,0.994,1.2,0.12,144,-0.05
1.4500295187009375,0.5131662524375822,2.003077625969115,1.179332818708124,-0.20397649522653005,0.1068375,1.977757299701129,0.994,1.2,0.12,288,-0.09
1.4500295187009375,0.5131662524375822,2.003077625969115,1.179332818708124,-0.20397649522653005,0.1068375,1.977757299701129,0.994,1.2,0.12,288,-0.07
1.5635235310586433,0.5106264343662489,2.099132452294732,1.2437472516774866,-0.20397649522653005,0.1068125,2.0471021009445067,0.994,1.2,0.12,288,-0.05
1.2782965700793123,0.509626709336757,1.8708380994320695,1.0877823851004649,-0.20397649522652994,0.10425,1.8713452715170567,0.994,1.2,0.12,432,-0.09
1.2782965700793123,0.509626709336757,1.8708380994320695,1.0877823851004649,-0.20397649522652994,0.10425,1.8713452715170567,0.994,1.2,0.12,432,-0.07
1.3838353062885846,0.5070692240714537,1.9669695919937777,1.15100466076374,-0.20397649522652994,0.104225,1.9369590179209757,0.994,1.2,0.12,432,-0.05
1.7365815674672866,0.5654428187118524,2.0632884994251124,1.241719212171048,-0.1919362343939669,0.105325,2.1514482095148613,0.994,1.4,0.08,144,-0.09
1.7365815674672866,0.5654428187118524,2.0632884994251124,1.241719212171048,-0.1919362343939669,0.105325,2.1514482095148613,0.994,1.4,0.08,144,-0.07
1.8857978893871112,0.5623045328768472,2.1660134052554914,1.314010423208728,-0.16858265102306003,0.1053,2.2401570761359086,0.994,1.4,0.08,144,-0.05
